sep=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
aka-artist-run-center;Aka Artist Run Center;publish;A short description of the initiative by its initiators will appear here shortly.;;862;;;;;ARA_Default_Banner_Thumb_Image-1;;saskatoon;;0;;;424 20th Street West, Saskatoon, Treaty 6 Territory and the Homeland of the Metis, Saskatchewan;52.126351;-106.675953;;;;info@akaartistrun.com;1;1;http://akaartistrun.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
dare-dare;Dare Dare;publish;A short description of the initiative by its initiators will appear here shortly.;;863;;;;;ARA_Default_Banner_Thumb_Image-1;;montreal;;0;;;Casier postal 72126, Succursale Atwater, Montreal;45.392913;-73.515969;;;;info@dare-dare.org;1;1;http://www.dare-dare.org/fr;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
galerie-du-nouvel-ontario;Galerie Du Nouvel Ontario;publish;A short description of the initiative by its initiators will appear here shortly.;;864;;;;;ARA_Default_Banner_Thumb_Image-1;;sudbury;;0;;;74 Elgin St., P.O. Box 242 station B, Sudbury, ON P3E 4N5;46.491924;-80.996519;;;;info@gn-o.org;1;1;http://gn-o.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
center-sagamie;Center Sagamie;publish;A short description of the initiative by its initiators will appear here shortly.;;865;;;;;ARA_Default_Banner_Thumb_Image-1;;alma;;0;;;50, rue St-Joseph, C.P. 517, Alma, Quebec, G8B 5W1  ;48.550963;-71.651282;;;;sagamie@cgocable.ca;1;1;http://centresagamie.blogspot.co.il/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
divoinstitute;Divoinstitute;publish;A short description of the initiative by its initiators will appear here shortly.;;867;;;;;ARA_Default_Banner_Thumb_Image-1;;kolin;;0;;;D.I.V.O institute in Kolín nad Labem;50.030603;50.030603;;;;;1;1;http://www.divoinstitute.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
udstillingsstedet-spanien19c;Udstillingsstedet Spanien19C;publish;A short description of the initiative by its initiators will appear here shortly.;;868;;;;;ARA_Default_Banner_Thumb_Image-1;;aarhus;;0;;;Kalkværksvej 5A, DK 8000;56.149142;10.211123;;;;spanien19c@gmail.com;1;1;http://www.spanien19c.dk/side01/side01.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
galleria-sculptor;Galleria Sculptor;publish;A short description of the initiative by its initiators will appear here shortly.;;869;;;;;ARA_Default_Banner_Thumb_Image-1;;helsinki;;0;;;South Beach 12, FI-00130 Helsinki ;26.381149;-80.176376;;;;galleria.sculptor@sculptors.fi;1;1;http://www.sculptors.fi/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
filmverkstaden;Filmverkstaden;publish;A short description of the initiative by its initiators will appear here shortly.;;870;;;;;ARA_Default_Banner_Thumb_Image-1;;vassa;;0;;;Perjusvägen 10, 66140 ÖverMalax;62.922323;21.62339;;;;mail@filmverkstaden.fi;1;1;http://www.filmverkstaden.fi/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
tmgalleria;Tmgalleria;publish;A short description of the initiative by its initiators will appear here shortly.;;871;;;;;ARA_Default_Banner_Thumb_Image-1;;helsinki;;0;;;Erottajankatu 9 B (courtyard), FI-00130 Helsinki ;60.165196;24.944087;;;;tmgalleria@painters.fi;1;1;http://www.painters.fi/tmgalleria/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
galerie-jal;Galerie Jal;publish;A short description of the initiative by its initiators will appear here shortly.;;872;;;;;ARA_Default_Banner_Thumb_Image-1;;le-rochelle;;0;;;1, rue Jean Monnet, 17880 Les Portes en Re;46.246658;-1.500496;;;;art@galerie-jal.com;1;1;http://galerie-jal.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
after-the-butcher;After The Butcher;publish;A short description of the initiative by its initiators will appear here shortly.;;873;;;;;ARA_Default_Banner_Thumb_Image-1;;berlin;;0;;;Spittastr.25 – 10317 Berlin;52.50406;13.47896;;;;mailto@after-the-butcher.de;1;1;http://www.after-the-butcher.de/atblg/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hermes-und-der-pfau;Hermes Und Der Pfau;publish;A short description of the initiative by its initiators will appear here shortly.;;874;;;;;ARA_Default_Banner_Thumb_Image-1;;stuttgart;;0;;;Dorten Haus, Christophstr. 5a D – 70178 Stuttgart;48.772241;9.17525;;;;ap@hermesundderpfau.de;1;1;http://www.hermesundderpfau.de/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
un-wetter;Un Wetter;publish;A short description of the initiative by its initiators will appear here shortly.;;875;;;;;ARA_Default_Banner_Thumb_Image-1;;berlin;;0;;;Wattstr. 8_13355 Berlin-Mitte;52.540616;13.390711;;;;mail@un-wetter.net;1;1;http://www.un-wetter.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
peng;Peng;publish;A short description of the initiative by its initiators will appear here shortly.;;876;;;;;ARA_Default_Banner_Thumb_Image-1;;mannein;;0;;;Pflügersgrundstrasse 22, 68169 Mannheim;49.499896;8.469615;;;;post@pengmannheim.de;1;1;http://www.pengmannheim.de/content/index_ger.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
new-media-society-va-space;New Media Society Va Space;publish;A short description of the initiative by its initiators will appear here shortly.;;877;;;;;ARA_Default_Banner_Thumb_Image-1;;tehran;;0;;;No 3, Arabi 3 St., Kheradmand Shomali St., Karimkhan St., Tehran;35.768659;51.448876;;;;spacevaspace@gmail.com;1;1;http://www.newmediasoc.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
al-mamal-foundation;Al Mamal Foundation;publish;A short description of the initiative by its initiators will appear here shortly.;;878;;;;;ARA_Default_Banner_Thumb_Image-1;;jerusalem;;0;;;8 Al Jawalida st. New Gate, Old City, Jerusalem;31.776353;35.228413;;;;info@almamalfoundation.org;1;1;http://www.almamalfoundation.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
four-to-seven;Four To Seven;publish;A short description of the initiative by its initiators will appear here shortly.;;879;;;;;ARA_Default_Banner_Thumb_Image-1;;rīga;;0;;;Stabu iela 70, LV-1009, Rīga;56.952237;24.136561;;;;kaspars.groshevs@gmail.com;1;1;http://fourtoseven.info/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
intimnoe-mesto;Intimnoe Mesto;publish;A short description of the initiative by its initiators will appear here shortly.;;880;;;;;ARA_Default_Banner_Thumb_Image-1;;st-petersburg;;0;;;Shpalernaya str 3/26, 190000 St. Petersburg;59.948046;30.343249;;;;visualright@gmail.com;1;1;https://www.facebook.com/intimnoemesto/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
black-cube-collective;Black Cube Collective;publish;A short description of the initiative by its initiators will appear here shortly.;;881;;;;;ARA_Default_Banner_Thumb_Image-1;;edinbrugh;;0;;;20/22 Torphichen Street, Edinburugh;55.947004;-3.213465;;;;blackcubecollective@gmail.com;1;1;http://blackcubecollective.org/index.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
white-space-76;White Space 76;publish;A short description of the initiative by its initiators will appear here shortly.;;882;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;76 East Crosscauseway, Edinburgh ;55.94398;-3.181915;;;;info@whitespace11.com;1;1;http://whitespace76.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gallery-soap;Gallery Soap;publish;A short description of the initiative by its initiators will appear here shortly.;;883;;;;;ARA_Default_Banner_Thumb_Image-1;;kytakyushu;;0;;;1-8-23 2F Kajimachi, kokurakita-ku, kitakyushu 802-0004, Japan;33.883429;130.883688;;;;info@g-soap.jp;1;1;http://g-soap.jp/index_e.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
open-space-bae;Open Space Bae;publish;A short description of the initiative by its initiators will appear here shortly.;;884;;;;;ARA_Default_Banner_Thumb_Image-1;;seoul;;0;;;154, Dalmaji-gil 65beon-gil, Haeundae-gu, Busan, Korea;35.159007;129.175872;;;;spacebae@gmail.com;1;1;http://www.spacebae.com/w3c/board.php?board=bae&command=skin_insert&exe=insert_iboard_home;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
para-site;Para Site;publish;A short description of the initiative by its initiators will appear here shortly.;;885;;;;;ARA_Default_Banner_Thumb_Image-1;;hong;;0;;;22/F, Wing Wah Industrial Building, 677 King’s Road, Quarry Bay, Hong Kong;22.291425;114.208934;;;;e.info@para-site.org.hk;1;1;http://para-site.org.hk/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
video-art-center;Video Art Center;publish;A short description of the initiative by its initiators will appear here shortly.;;886;;;;;ARA_Default_Banner_Thumb_Image-1;;tokyo;;0;;;TEL +81-80-9567-1222(dir.Taki);;;;;;info@vctokyo.org;1;1;http://vctokyo.org/en/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
zuni;Zuni;publish;A short description of the initiative by its initiators will appear here shortly.;;887;;;;;ARA_Default_Banner_Thumb_Image-1;;hong;;0;;;Room 203-4, 2 / F, Cheong Tai Commercial Building, 60-66 Wing Lok Street, Sheung Wan, Hong Kong ;22.286338;114.151576;;;;info@zuni.org.hk;1;1;http://www.zuni.org.hk/new/zuni/web/index.php;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
alpha-nove;Alpha Nove;publish;A short description of the initiative by its initiators will appear here shortly.;;888;;;;;ARA_Default_Banner_Thumb_Image-1;;berlin;;0;;;Weibliche Visionen in Kultur Politik und Kunst e.V., Am Flutgraben 3, 12435 Berlin;52.497098;13.451698;;;;mail@alpha-nova-kulturwerkstatt.de;1;1;http://www.alpha-nova-kulturwerkstatt.de/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
galerie-brd;Galerie Brd;publish;A short description of the initiative by its initiators will appear here shortly.;;889;;;;;ARA_Default_Banner_Thumb_Image-1;;hamburg;;0;;;c/o Dominic Osterried, Geibelstraße 48, 22303 Hamburg;53.584683;10.01592;;;;post@galerie-brd.de;1;1;http://www.galerie-brd.de/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
instiu-berlin;Instiu Berlin;publish;A short description of the initiative by its initiators will appear here shortly.;;890;;;;;ARA_Default_Banner_Thumb_Image-1;;berlin;;0;;;Kurfürstenstraße 21–22, 10785 Berlin;52.49979;13.36507;;;;info@insitu-berlin.com;1;1;http://insitu-berlin.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
sonntag;Sonntag;publish;A short description of the initiative by its initiators will appear here shortly.;;891;;;;;ARA_Default_Banner_Thumb_Image-1;;berlin;;0;;;Nomadic Project;;;;;;sonntagberlin@gmail.com;1;1;http://sonntagberlin.tumblr.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
association-soleil-doafrique;Association Soleil DOafrique;publish;A short description of the initiative by its initiators will appear here shortly.;;892;;;;;ARA_Default_Banner_Thumb_Image-1;;bamako;;0;;;BP 6076 Aci 2000 Lafiabugou Bamoko Mali;12.631752;-8.02727;;;;soleil@afribone.net.ml;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
bchira-art-center;Bchira Art Center;publish;A short description of the initiative by its initiators will appear here shortly.;;893;;;;;ARA_Default_Banner_Thumb_Image-1;;sidi-thabet;;0;;;Rte de Bizerte Sabelet Ben Ammar, Sidi Thabet 2032;51.486339;-0.110578;;;;contact@bchirartcenter.com;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
ruangrupa;Ruangrupa;publish;A short description of the initiative by its initiators will appear here shortly.;;894;;;;;ARA_Default_Banner_Thumb_Image-1;;jakarta;;0;;;Jl.Pancoran Timur II No. 4, Jakarta Selatan, 12780 – Indonesia;-6.24751;106.846841;;;;info@ruangrupa.org;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
al-maomal-foundation;Al-MaOmal Foundation;publish;A short description of the initiative by its initiators will appear here shortly.;;895;;;;;ARA_Default_Banner_Thumb_Image-1;;jerusalem;;0;;;8 Al Jawalida st. New gate, Old city, PO Box 14644 Jerusalem 91145;31.768319;35.21371;;;;info@almamalfoundation.org;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
vietnam-university-of-fine-arts;Vietnam University Of Fine Arts;publish;A short description of the initiative by its initiators will appear here shortly.;;896;;;;;ARA_Default_Banner_Thumb_Image-1;;hanoi;;0;;;42 Yết Kiêu, Cửa Nam, Hoàn Kiếm, Hà Nội;21.02177;105.842907;;;;phonghanhchinhmythuat@gmail.com;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
digital-art-lab;Digital Art Lab;publish;A short description of the initiative by its initiators will appear here shortly.;;897;;;;;ARA_Default_Banner_Thumb_Image-1;;holon;;0;;;4 Ha'Amoraim Street, P.O Box 317, Holon 5810202;32.005356;34.763091;;;;info@digitalartlab.org.il;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
loop;Loop;publish;A short description of the initiative by its initiators will appear here shortly.;;898;;;;;ARA_Default_Banner_Thumb_Image-1;;seoul;;0;;;33-3 B1, Sangsoo-dong, Mapo-gu, Seoul, Korea;37.550341;126.926336;;;;loop@galleryloop.com;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
bottle-rocket-gallery;Bottle Rocket Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;899;;;;;ARA_Default_Banner_Thumb_Image-1;;fayetteville-ar;;0;;;1495 S. FINGER RD. Fayetteville, AR 72701;36.04893;-94.20393;;;;;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
eyedrum;Eyedrum;publish;A short description of the initiative by its initiators will appear here shortly.;;900;;;;;ARA_Default_Banner_Thumb_Image-1;;atlanta-ga;;0;;;115 MARTIN LUTHER KING JR. DR. SW SUITE 225 ATLANTA, GA 30303;33.752069;-84.392145;;;;info@eyedrum.org;1;1;http://eyedrum.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
adds-donna;Adds Donna;publish;A short description of the initiative by its initiators will appear here shortly.;;901;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;4223 W. LAKE ST. #422 CHICAGO, IL;41.885453;-87.732051;;;;contact@addsdonna.com;1;1;http://addsdonna.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
calles-y-suenos;Calles Y Suenos;publish;A short description of the initiative by its initiators will appear here shortly.;;902;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1900 S. CARPENTER ST. CHICAGO, IL 60612;41.856504;-87.65337;;;;cys_94@hotmail.com;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
press-streetos-antenna-gallery;Press StreetOs Antenna Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;903;;;;;ARA_Default_Banner_Thumb_Image-1;;new-orleans-la;;0;;;3718 SAINT CLAUDE AVE. NEW ORLEANS, LA 70117;29.965902;-90.037626;;;;bob@press-street.com;1;1;http://press-street.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
bb;Bb;publish;A short description of the initiative by its initiators will appear here shortly.;;904;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;427A EUTAW ST. BALTIMORE, MD 21201;39.294618;-76.62103;;;;welcome.hello.bb@gmail.com;1;1;http://bb427.tk;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
lease-agreement;Lease Agreement;publish;A short description of the initiative by its initiators will appear here shortly.;;905;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;3718 ELLERSLIE AVE. BALTIMORE, MD 21218;39.334812;-76.605156;;;;leaseagreementbaltimore@gmail.com;1;1;http://leaseagreementbaltimore.blogspot.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
lilo-gallery;LilO Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;906;;;;;ARA_Default_Banner_Thumb_Image-1;;baltimore-md;;0;;;1511 GUILFORD AVE. #C403, BALTIMORE, MD 21202;39.307239;-76.611876;;;;lilgallerylilgallery@gmail.com;1;1;http://lil-gallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
cave-conservative-art-venue-etc;Cave Conservative Art Venue Etc.;publish;A short description of the initiative by its initiators will appear here shortly.;;907;;;;;ARA_Default_Banner_Thumb_Image-1;;detroit-mi;;0;;;1604 CLAY ST. 3RD FLOOR, DETROIT, MI 48211;42.378805;-83.059838;;;;nfo@cavedetroit.com;1;1;http://cavedetroit.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
galapagos-art-space;Galapagos Art Space;publish;A short description of the initiative by its initiators will appear here shortly.;;908;;;;;ARA_Default_Banner_Thumb_Image-1;;detroit-mi;;0;;;123 HIGHLAND ST. DETROIT, MI 48203;42.396343;-83.096328;;;;robert@galapagosdetroit.com;1;1;http://galapagosartspace.com galapagosdetroit.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
butter-projects;Butter Projects;publish;A short description of the initiative by its initiators will appear here shortly.;;909;;;;;ARA_Default_Banner_Thumb_Image-1;;royal-oak-mi;;0;;;814 WEST 11 MILE, ROYAL OAK, MI 48067;42.489737;-83.152954;;;;butter.projects@gmail.com;1;1;http://butterprojects.info;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
subterranean-gallery;Subterranean Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;910;;;;;ARA_Default_Banner_Thumb_Image-1;;kansas-city-mo;;0;;;4124 WARWICK BLVD. APT. B, KANSAS CITY, MO 64111;39.050704;-94.584447;;;;subterraneangallery@gmail.com;1;1;http://subterraneangallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
talk-shop;Talk Shop;publish;A short description of the initiative by its initiators will appear here shortly.;;911;;;;;ARA_Default_Banner_Thumb_Image-1;;kansas-city-mo;;0;;;3936 MAIN, KANSAS CITY, MO 64111;39.055434;-94.586186;;;;seanstarowitz@gmail.com;1;1;http://thetalkshopkc.tumblr.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
reese-gallery;Reese Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;912;;;;;ARA_Default_Banner_Thumb_Image-1;;st-louis-mo;;0;;;3410 WISCONSON AVE. ST. LOUIS, MO 63118;38.592322;-90.220999;;;;ruthannreese@gmail.com;1;1;http://thereesegallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
frontier-space-missoula;Frontier Space Missoula;publish;A short description of the initiative by its initiators will appear here shortly.;;913;;;;;ARA_Default_Banner_Thumb_Image-1;;missoula-mt;;0;;;IN THE ALLEY BETWEEN W. SPRUCE AND W. PINE STREETS, ONE;46.875341;-114.000775;;;;frontierspacemissoula@gmail.com;1;1;http://frontierspacemissoula.weebly.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-gateway-project;The Gateway Project;publish;A short description of the initiative by its initiators will appear here shortly.;;914;;;;;ARA_Default_Banner_Thumb_Image-1;;newark-nj;;0;;;TWO GATEWAY CENTER, SUITE 201 289— 299 MARKET ST. NEWARK, NJ 07102;40.734948;-74.166784;;;;info@gatewayprojectspaces.com;1;1;http://gatewayprojectspaces.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
as220;As220;publish;A short description of the initiative by its initiators will appear here shortly.;;915;;;;;ARA_Default_Banner_Thumb_Image-1;;providence-ri;;0;;;EMPIRE STREET COMPLEX: 95-115 EMPIRE ST.; THE DREYFUS:;36.092634;-86.726979;;;;info@as220.org;1;1;http://as220.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
seed-space;Seed Space;publish;A short description of the initiative by its initiators will appear here shortly.;;916;;;;;ARA_Default_Banner_Thumb_Image-1;;nashville-tn;;0;;;1209 4TH AVE. S. NASHVILLE, TN 37203;36.144305;-86.76722;;;;curator@seedspace.org;1;1;http://seedspace.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
present-works;Present Works;publish;A short description of the initiative by its initiators will appear here shortly.;;917;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;117 W. WALKER ST. #303, MILWAUKEE, WI 53204;43.021882;-87.9119;;;;presentworksgallery@gmail.com;1;1;http://presentworks.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
stupid-pills;Stupid Pills;publish;A short description of the initiative by its initiators will appear here shortly.;;918;;;;;ARA_Default_Banner_Thumb_Image-1;;los-angeles-ca;;0;;;C/O HYPERION TAVERN 1941 HYPERION AVE.LOS ANGELES, CA 90027;34.098149;-118.274957;;;;sp@stupidpills.org;1;1;http://stupidpills.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
real-time-and-space-rts;Real Time And Space Rts;publish;A short description of the initiative by its initiators will appear here shortly.;;919;;;;;ARA_Default_Banner_Thumb_Image-1;;oakland-ca;;0;;;125 10TH ST. OAKLAND, CA 94607;37.79831;-122.265434;;;;realtimeandspace@gmail.com;1;1;http://realtimeandspace.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
spare;Spare;publish;A short description of the initiative by its initiators will appear here shortly.;;920;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1910 S WOOD ST. CHICAGO, IL 60608;41.855509;-87.671229;;;;info@spareresidency.com;1;1;http://spareresidency.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
parse;Parse;publish;A short description of the initiative by its initiators will appear here shortly.;;921;;;;;ARA_Default_Banner_Thumb_Image-1;;new-orleans-la;;0;;;134 CARONDELET ST. NEW ORLEANS, LA 70130;29.939768;-90.076772;;;;ParseGallery@gmail.com;1;1;http://parsenola.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
front;Front;publish;A short description of the initiative by its initiators will appear here shortly.;;922;;;;;ARA_Default_Banner_Thumb_Image-1;;portland-or;;0;;;4518 NE 32ND AVE. PORTLAND, OR 97211;45.555727;-122.632479;;;;info@frontstudio.com;1;1;http://frontstudio.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
weird-shift;Weird Shift;publish;A short description of the initiative by its initiators will appear here shortly.;;923;;;;;ARA_Default_Banner_Thumb_Image-1;;portland-or;;0;;;201 N. ALBERTA ST. PORTLAND, OR 97217;45.559218;-122.668497;;;;storefront@weirdshift.com;1;1;http://weirdshift.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
roswell-artist-in-residence-foundation;Roswell Artist-In-Residence Foundation;publish;A short description of the initiative by its initiators will appear here shortly.;;924;;;;;ARA_Default_Banner_Thumb_Image-1;;roswell-nm;;0;;;409 E. COLLEGE BLVD. ROSWELL, NM 88201;33.409052;-104.516972;;;;stephen@rair.org;1;1;http://rair.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
