sep=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
i-di;I-Di;publish;A short description of the initiative by its initiators will appear here shortly.;;317;;;;;ARA_Default_Banner_Thumb_Image-1;;stockholm;;0;;;Tjarhovsgatan 19, 116 28 Stockholm;59.3159307;18.0817354;;;;info@idigalleri.org;1;1;http://idigalleri.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
studio-44;Studio 44;publish;A short description of the initiative by its initiators will appear here shortly.;;319;;;;;ARA_Default_Banner_Thumb_Image-1;;stockholm;;0;;;Tjärhovsgatan 44 B, 1 tr, 116 28 Stockholm, Sweden ;59.3158963;18.0823449;;;;;1;1;http://www.studio44.se/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
glimp;Glimp;publish;A short description of the initiative by its initiators will appear here shortly.;;320;;;;;ARA_Default_Banner_Thumb_Image-1;;stockholm;;0;;;Gotlandsgatan 76, 11638 Stockholm, Sweden;59.3105462;18.0831906;;;;galleri@candyland.se;1;1;http://www.glimp.se/candyland/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
alma-martha;Alma Martha;publish;A short description of the initiative by its initiators will appear here shortly.;;321;;;;;ARA_Default_Banner_Thumb_Image-1;;cape-town;;0;;;Cape Town, Western Cape;-33.9248685;18.4240553;;;;kazoo.liveart@gmail.com;1;1;http://alma-mater-project-space.tumblr.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
duplex100m2;Duplex100M2;publish;A short description of the initiative by its initiators will appear here shortly.;;322;;;;;ARA_Default_Banner_Thumb_Image-1;;sarajevo;;0;;;Obala Kulina Bana 22, first floor, 71000 Sarajevo, Bosnia and Herzegovina;43.8569671;18.4253329;;;;duplex100m2@gmail.com;1;1;http://www.duplex100m2.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
greatmore-studios;Greatmore Studios;publish;A short description of the initiative by its initiators will appear here shortly.;;323;;;;;ARA_Default_Banner_Thumb_Image-1;;cape-town;;0;;;47-49 Greatmore St. Cape Town;-33.93024;18.45404;;;;info@greatmoreart.org;1;1;http://www.greatmoreart.org/greatmore_studio/Home.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
blankpr;Blankpr;publish;A short description of the initiative by its initiators will appear here shortly.;;324;;;;;ARA_Default_Banner_Thumb_Image-1;;cape-town;;0;;;Woodstoch Cape TOWN 7925 South Africa;-33.9241577;18.4543113;;;;info@blankprojects.com;1;1;http://www.blankprojects.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
small-projects;Small Projects;publish;A short description of the initiative by its initiators will appear here shortly.;;325;;;;;ARA_Default_Banner_Thumb_Image-1;;tromso;;0;;;Gronnegata 23 , 9008 Tromso Norway ;69.6469296;18.9515687;;;;jetpascua@gmail.com;1;1;http://www.smallprojects.no/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
enmedio;Enmedio;publish;A short description of the initiative by its initiators will appear here shortly.;;326;;;;;ARA_Default_Banner_Thumb_Image-1;;barcelona;;0;;;C / Santa Reresa 3 Barcelona 08012;41.3978612;2.1599128;;;;contacto@enmedio.info;1;1;http://www.enmedio.info/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
in-situ;In Situ;publish;A short description of the initiative by its initiators will appear here shortly.;;327;;;;;ARA_Default_Banner_Thumb_Image-1;;paris;;0;;;21 Avenue du Maine / fond de cour, 75015 Paris;48.8442142;2.2913759;;;;GALERIE@INSITUPARIS.FR;1;1;http://www.insituparis.fr/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
immanence;Immanence;publish;A short description of the initiative by its initiators will appear here shortly.;;328;;;;;ARA_Default_Banner_Thumb_Image-1;;paris;;0;;;21 Avenue du Maine / fond de cour, 75015 Paris;48.8434476;2.3206867;;;;immanence.art@club-internet.fr;1;1;http://www.art-immanence.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
verkl-igheten;Verkl Igheten;publish;A short description of the initiative by its initiators will appear here shortly.;;329;;;;;ARA_Default_Banner_Thumb_Image-1;;stockholm;;0;;;Galleri Verkligheten, Pilgatan 16, 903 31 Umeå;63.8242924;20.2793685;;;;info@verkligheten.net;1;1;http://verkligheten.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
laura-palmer;Laura Palmer;publish;A short description of the initiative by its initiators will appear here shortly.;;330;;;;;ARA_Default_Banner_Thumb_Image-1;;warshau;;0;;;Warsaw, Poland;52.2296756;21.0122287;;;;info@laura-palmer.pl;1;1;http://www.laura-palmer.pl/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
kling-bang;Kling Bang;publish;A short description of the initiative by its initiators will appear here shortly.;;331;;;;;ARA_Default_Banner_Thumb_Image-1;;reykjavik;;0;;;Grandagarði 20 101 Reykjavik;64.147791;-21.935915;;;;;1;1;http://this.is/klingogbang/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
photographic-centre-peri;Photographic Centre Peri;publish;A short description of the initiative by its initiators will appear here shortly.;;332;;;;;ARA_Default_Banner_Thumb_Image-1;;turku;;0;;;Itäinen Rantakatu 38, 20810 Turku;60.4449867;22.2596491;;;;director@peri.fi;1;1;http://www.peri.fi/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
lcca;Lcca;publish;A short description of the initiative by its initiators will appear here shortly.;;333;;;;;ARA_Default_Banner_Thumb_Image-1;;riga;;0;;;Alberta St 13 Riga LV 1010;56.9592494;24.1083463;;;;skrese@lcca.lv;1;1;http://www.lcca.lv/lv/aktualitates/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
gelleria-huuto;Gelleria Huuto;publish;A short description of the initiative by its initiators will appear here shortly.;;334;;;;;ARA_Default_Banner_Thumb_Image-1;;helsinki;;0;;;Tyynenmerenkatu 6, Helsinki;60.1580591;24.92167;;;;info@galleriahuuto.net;1;1;http://www.galleriahuuto.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
oksasenkatu-11;Oksasenkatu 11;publish;A short description of the initiative by its initiators will appear here shortly.;;335;;;;;ARA_Default_Banner_Thumb_Image-1;;helsinki;;0;;;Oksasenkatu 11, 00100 Helsinki;60.1759342;24.9230826;;;;info@oksasenkatu11.fi;1;1;http://www.oksasenkatu11.fi/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
muu-galleria;Muu Galleria;publish;A short description of the initiative by its initiators will appear here shortly.;;336;;;;;ARA_Default_Banner_Thumb_Image-1;;helsinki;;0;;;Lönnrotinkatu 33, 00180 Helsinki;60.1638494;24.9309702;;;;director@muu.fi;1;1;http://www.muu.fi/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
nkf;Nkf;publish;A short description of the initiative by its initiators will appear here shortly.;;337;;;;;ARA_Default_Banner_Thumb_Image-1;;helsinki;;0;;;Kalevankatu 16, 00100 Helsinki ;60.1666131;24.9362298;;;;liisa.wilska@netlife.fi;1;1;http://www.helsingintaiteilijaseura.fi/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
bag-factory-art;Bag Factory Art;publish;A short description of the initiative by its initiators will appear here shortly.;;338;;;;;ARA_Default_Banner_Thumb_Image-1;;johanesburg;;0;;;10 Mahlatini Street, Forsburg 2001, South Africa;-26.2037846;28.0262373;;;;info@bagfactoryart.org.za;1;1;http://www.bagfactoryart.org.za/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-trinity-session;The Trinity Session;publish;A short description of the initiative by its initiators will appear here shortly.;;339;;;;;ARA_Default_Banner_Thumb_Image-1;;johanesburg;;0;;;254 Market Street, Maboneng, Johannesburg/Jeppestown, 2094, South Africa;-26.2041806;28.0595888;;;;office@onair.co.za;1;1;http://www.onair.co.za/broadcast/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
la-malterie;La Malterie;publish;A short description of the initiative by its initiators will appear here shortly.;;340;;;;;ARA_Default_Banner_Thumb_Image-1;;lille;;0;;;42 rue kuhlmann 59000 Lille;50.6200847;3.0538504;;;;info@lamalterie.com;1;1;http://www.lamalterie.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
out-of-the-blue;Out Of The Blue;publish;A short description of the initiative by its initiators will appear here shortly.;;341;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;Out of the Blue Drill Hall, 36 Dalmeny St, Edinburgh, EH6 8RG;55.9644073;-3.17436;;;;marketing@outoftheblue.org.uk;1;1;http://www.outoftheblue.org.uk/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
rhubaba;Rhubaba;publish;A short description of the initiative by its initiators will appear here shortly.;;342;;;;;ARA_Default_Banner_Thumb_Image-1;;edinbrugh;;0;;;25 Arthur Street, Edinburgh;55.9650077;-3.1777846;;;;info@rhubaba.org;1;1;http://www.rhubaba.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
collective-gallery;Collective Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;343;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;38 Calton Hill Edinburgh EH7 5AA;55.955002;-3.183002;;;;mail@collectivegallery.net;1;1;http://www.collectivegallery.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
embassy-gallery;Embassy Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;344;;;;;ARA_Default_Banner_Thumb_Image-1;;edinbrugh;;0;;;10b Broughton Street Lane, Edinburugh;55.9574035;-3.1875681;;;;info@embassygallery.org;1;1;http://www.embassygallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
edinbrugh-college-of-art;Edinbrugh College Of Art;publish;A short description of the initiative by its initiators will appear here shortly.;;345;;;;;ARA_Default_Banner_Thumb_Image-1;;edinbrugh;;0;;;Lauriston Campus 74 Lauriston Pl , Edinburgh EH3 9DF, UK;55.9454571;-3.1986151;;;;eca@ed.ac.uk;1;1;http://www.eca.ed.ac.uk/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
of-flimits;Of Flimits;publish;A short description of the initiative by its initiators will appear here shortly.;;346;;;;;ARA_Default_Banner_Thumb_Image-1;;madrid;;0;;;Calle Escuadra 11 28012 Madrid ;40.4098185;-3.7000364;;;;lurdesf@offlimits.es;1;1;http://www.offlimits.es/maelstrom/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
salonalimentacion-30;SalonAlimentacion 30;publish;A short description of the initiative by its initiators will appear here shortly.;;347;;;;;ARA_Default_Banner_Thumb_Image-1;;madrid;;0;;;C/ Guillermo Rolland 3, 1 I 28013, Madrid;40.4201916;-3.7106883;;;;lacuadra78@hotmail.com;1;1;http://saloncito.tumblr.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
luda-gallery;Luda Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;348;;;;;ARA_Default_Banner_Thumb_Image-1;;st-petersburg;;0;;;Mokhovaya 42 St Petersburg ;59.9391506;30.3453671;;;;lizavetamatveeva@gmail.com;1;1;http://galleryluda.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
artos-foundation;Artos Foundation;publish;A short description of the initiative by its initiators will appear here shortly.;;349;;;;;ARA_Default_Banner_Thumb_Image-1;;nicosia;;0;;;64, Ay. Omoloyiton Ave. Nicosia 1080 Cyprus;35.1607182;33.3508623;;;;;1;1;http://artosfoundation.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
barbur;Barbur;publish;A short description of the initiative by its initiators will appear here shortly.;;350;;;;;ARA_Default_Banner_Thumb_Image-1;;jerusalem;;0;;;Shirizli 6 Str, Jerusalem;31.782814;35.2138142;;;;;1;1;http://barbur.org/?page_id=1502;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-telfer;The Telfer;publish;A short description of the initiative by its initiators will appear here shortly.;;351;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;13 Ross St. Barras Glasgow G1 5AR;55.8551117;-4.238373;;;;gallery@the-telfer.com;1;1;http://www.the-telfer.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
transmission-gallery;Transmission Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;352;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;28 King St. Glasgow G1 5QP;55.8567202;-4.2465806;;;;info@transmissiongallery.org;1;1;http://www.transmissiongallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
wasps-studios;Wasps Studios;publish;A short description of the initiative by its initiators will appear here shortly.;;353;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;141 Bridgegate, Glasgow, G1 5HZ;55.8546684;-4.2494295;;;;info@waspsstudios.org.uk;1;1;http://www.waspsstudios.org.uk/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hidden-alen-gallery;Hidden Alen Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;354;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;1081 Argyle St, Finneston, Glasgow G3 8LZ;55.8583578;-4.2580997;;;;gallery@hiddenlanegallery.com;1;1;http://hiddenlanegallery.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
glue-factory;Glue Factory;publish;A short description of the initiative by its initiators will appear here shortly.;;355;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;22 FARNELL st. Venue: 15 BURNS st. Glasgow;55.8741703;-4.260343;;;;INFO@THEGLUEFACTORY.ORG;1;1;http://thegluefactory.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
glasgow-school-of-art;Glasgow School Of Art;publish;A short description of the initiative by its initiators will appear here shortly.;;356;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;167 Renfrew St. GLASGOW G3 6RQ;55.866147;-4.2636932;;;;info@gsa.ac.uk;1;1;http://www.gsa.ac.uk/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-common-guild;The Common Guild;publish;A short description of the initiative by its initiators will appear here shortly.;;357;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;21 Woodlands Terrace Glasgow G3 6DF;55.8682834;-4.2792713;;;;info@thecommonguild.org.uk;1;1;http://www.thecommonguild.org.uk;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
swg3;Swg3;publish;A short description of the initiative by its initiators will appear here shortly.;;358;;;;;ARA_Default_Banner_Thumb_Image-1;;glasgow;;0;;;100 Eastvale Place, Glasgow G3 8QG;55.8645845;-4.2996823;;;;info@swg3.tv;1;1;http://www.swg3.tv/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
argos;Argos;publish;A short description of the initiative by its initiators will appear here shortly.;;359;;;;;ARA_Default_Banner_Thumb_Image-1;;brussels;;0;;;Rue du Chantier 13, 1000 Bruxelles;50.856632;4.3496322;;;;communication@argosarts.org;1;1;http://www.argosarts.org/index.jsp;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
ada-rotterdam;Ada Rotterdam;publish;A short description of the initiative by its initiators will appear here shortly.;;360;;;;;ARA_Default_Banner_Thumb_Image-1;;rotterdam;;0;;;Delftsestraat 9, 3013 AB, Rotterdam;51.9253088;4.4764502;;;;info@adarotterdam.nl;1;1;http://www.adarotterdam.nl/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
nieuwe-vide;Nieuwe Vide;publish;A short description of the initiative by its initiators will appear here shortly.;;361;;;;;ARA_Default_Banner_Thumb_Image-1;;haarlem;;0;;;Minckelersweg 6, 2031 EM Haarlem;52.3862809;4.6515202;;;;lennard@nieuwevide.nl;1;1;http://www.nieuwevide.nl/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
kulter;Kulter;publish;A short description of the initiative by its initiators will appear here shortly.;;362;;;;;ARA_Default_Banner_Thumb_Image-1;;amsterdam;;0;;;Various locations according to event ;52.385981;4.8721715;;;;info@kulter.nl;1;1;http://www.kulter.nl/KULTER..html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
w139;W139;publish;A short description of the initiative by its initiators will appear here shortly.;;363;;;;;ARA_Default_Banner_Thumb_Image-1;;amsterdam;;0;;;Warmoesstraat 139, 1012 JB Amsterdam;52.3736975;4.8960038;;;;info@w139.nl;1;1;http://w139.nl/en/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
plan-b-projects;Plan B Projects;publish;A short description of the initiative by its initiators will appear here shortly.;;364;;;;;ARA_Default_Banner_Thumb_Image-1;;amsterdam;;0;;;Hamerstraat 22 1021 JV Amsterdam;52.3849216;4.9223481;;;;contact@planbprojects.nl;1;1;http://planbprojects.nl/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
ps;Ps;publish;A short description of the initiative by its initiators will appear here shortly.;;365;;;;;ARA_Default_Banner_Thumb_Image-1;;amsterdam;;0;;;Madurastraat 72, 1094 GR Amsterdam;52.364226;4.9347214;;;;info@psprojectspace.nl;1;1;http://www.psprojectspace.nl/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
pakt;Pakt;publish;A short description of the initiative by its initiators will appear here shortly.;;366;;;;;ARA_Default_Banner_Thumb_Image-1;;amsterdam;;0;;;Zeeburgerpad 53 1019 AB Amsterdam;52.3670733;4.9388265;;;;info@pakt.nu;1;1;http://www.pakt.nu/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
a-gentil-acarioca;A Gentil Acarioca;publish;A short description of the initiative by its initiators will appear here shortly.;;367;;;;;ARA_Default_Banner_Thumb_Image-1;;rio-de-janeiro;;0;;;Rua Gonçalves Ledo, 11 / 17 sobrado -Centro, Rio de Janeiro;-22.9065763;-43.1838424;;;;correio@agentilcarioca.com.br;1;1;http://agentilcarioca.com.br/en/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hedah;Hedah;publish;A short description of the initiative by its initiators will appear here shortly.;;368;;;;;ARA_Default_Banner_Thumb_Image-1;;maastricht;;0;;;President Rooseveltlaan 213, 6224 CP Maastricht;50.8514051;5.7116632;;;;nfo@hedah.nl;1;1;http://www.hedah.nl/lost/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
findaly-sandmark;Findaly Sandmark;publish;A short description of the initiative by its initiators will appear here shortly.;;369;;;;;ARA_Default_Banner_Thumb_Image-1;;stavanger;;0;;;;58.9699756;5.7331073;;;;;1;1;http://www.findlay-sandsmark.com/findlay-sandsmark/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
platform-arts;Platform Arts;publish;A short description of the initiative by its initiators will appear here shortly.;;370;;;;;ARA_Default_Banner_Thumb_Image-1;;belfast;;0;;;1 Queen Belfast BT1 GEA;54.5990499;-5.9331914;;;;platformbelfast@gmail.com;1;1;http://platformartsbelfast.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
kolah-studio;Kolah Studio;publish;A short description of the initiative by its initiators will appear here shortly.;;371;;;;;ARA_Default_Banner_Thumb_Image-1;;teheran;;0;;;Tehran, Iran;35.6891975;51.3889736;;;;Studio@kolahstudio.com;1;1;http://www.kolahstudio.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
eatern-edge-gallery;Eatern Edge Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;372;;;;;ARA_Default_Banner_Thumb_Image-1;;st-john;;0;;;Eastern Edge Gallery, 72 Harbour Drive, St. John's;47.5645568;-52.7057372;;;;easternedgegallery@gmail.com;1;1;http://easternedge.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
topic;Topic;publish;A short description of the initiative by its initiators will appear here shortly.;;373;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;Avenue Ernest-Pictet 28-30, CH-1203 Geneve;46.2130323;6.1246238;;;;youknowwho@topic.to;1;1;http://topic.to/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
stargazer;Stargazer;publish;A short description of the initiative by its initiators will appear here shortly.;;374;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;28-30, av. Ernest-Pictet geneva;46.2130921;6.1246805;;;;mail@stargazer.ch;1;1;http://www.stargazer.ch/index-avant.php;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
zabriskie-point;Zabriskie Point;publish;A short description of the initiative by its initiators will appear here shortly.;;375;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;rue Charles-Giron 11, 1203 Genève;46.2059394;6.1291858;;;;hello@zabriskiepoint.ch;1;1;http://www.zabriskiepoint.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
eofa;Eofa;publish;A short description of the initiative by its initiators will appear here shortly.;;376;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;Rue Subilia 45 1227 Carouge, Switzerland;46.1873726;6.1295375;;;;contact@eofa.ch;1;1;http://www.eofa.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
forde;Forde;publish;A short description of the initiative by its initiators will appear here shortly.;;377;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;PLACE De Volontairs 4, 1204 GENEVA;46.2039827;6.1360772;;;;mail@forde.ch;1;1;http://www.forde.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hard-hat;Hard Hat;publish;A short description of the initiative by its initiators will appear here shortly.;;378;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;39, rue des Bains CH 1205 Genève;46.1989574;6.1370455;;;;info@hard-hat.ch;1;1;http://www.hard-hat.ch/welcome.php;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
mj-gallery;Mj Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;379;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;Rue Ecole de Médecine 6, 1205 Geneve;46.1975522;6.1384525;;;;office@mjgallery.ch;1;1;http://cargocollective.com/m___j___/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
pianonobile;Pianonobile;publish;A short description of the initiative by its initiators will appear here shortly.;;380;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;Route de Montbrillant 20, 1201 Geneve;46.2121523;6.1414859;;;;nfo@pianonobile.ch;1;1;http://www.pianonobile.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
espacet;Espacet;publish;A short description of the initiative by its initiators will appear here shortly.;;381;;;;;ARA_Default_Banner_Thumb_Image-1;;geneva;;0;;;Geneva, Switerland;46.2043907;6.1431577;;;;info@espacetemporaire.com;1;1;http://www.espacetemporaire.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
