"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
";leimay;";Leimay;;A short description of the initiative by its initiators will appear here shortly.;;517;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;58 Grand st. Brooklyn 11211 USA;40.7158761;-73.9649558;;;;managment@leimay.org;1;1;http://leimaymain.cavearts.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";bomb-magazine;";Bomb Magazine;;A short description of the initiative by its initiators will appear here shortly.;;518;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;80 Hanson Place, Suite 703, Brooklyn, NY 11217-1506;40.6852538;-73.9744259;;;;info@bombsite.com;1;1;http://bombmagazine.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";sugar;";Sugar;;A short description of the initiative by its initiators will appear here shortly.;;519;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;449 TROUTMAN ST. #3-5, 3RD FLOOR, BROOKLYN, NY 11237;40.6825379;-73.9751207;;;;sugar@sugarbushwick.com;1;1;sugarbushwick.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";public-art-fund;";Public Art Fund;;A short description of the initiative by its initiators will appear here shortly.;;520;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;One East 53rd Street, New York, NY 10022;40.7603546;-73.975208;;;;info@publicartfund.org;1;1;http://www.publicartfund.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";a-gathering-of-the-tribes;";A Gathering Of The Tribes;;A short description of the initiative by its initiators will appear here shortly.;;521;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;745 E. 6th St Apt. 1A, New York, NY 10009;40.7228687;-73.9772746;;;;gatheringofthetribes@gmail.com;1;1;http://www.tribes.org/web/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";urban-glass;";Urban Glass;;A short description of the initiative by its initiators will appear here shortly.;;522;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;647 Fulton Street, Brooklyn, NY 11217;40.6887185;-73.9791044;;;;info@urbanglass.org;1;1;https://www.urbanglass.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";bric-artsmediabklyn;";Bric ArtsMediaBklyn;;A short description of the initiative by its initiators will appear here shortly.;;523;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;647 FULTON ST. BROOKLYN, NY 11217;40.6886419;-73.9791298;;;;bric@bricartsmedia.org;1;1;www.bricartsmedia.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";allied-productions;";Allied Productions;;A short description of the initiative by its initiators will appear here shortly.;;524;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;346 E. Houston St./ 247 E. 2nd St. New York, NY;40.7210878;-73.9817862;;;;info@alliedproductions.org;1;1;http://alliedproductions.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";ps122;";Ps122;;A short description of the initiative by its initiators will appear here shortly.;;525;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;150 First Ave. NEW YORK NY 10009;40.7281776;-73.984377;;;;ps122artgallery@gmail.com;1;1;http://ps122gallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";participant-inc;";Participant Inc.;;A short description of the initiative by its initiators will appear here shortly.;;526;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;253 East Houston Street, NYC;40.7216102;-73.9852751;;;;submissions@participantinc.org;1;1;http://participantinc.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";abc-on-rio;";Abc On Rio;;A short description of the initiative by its initiators will appear here shortly.;;527;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;107 Suffolk Street, #305, New York, NY 10002 ;40.7193134;-73.9853798;;;;abc@abcnorio.org;1;1;http://www.abcnorio.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";forever-today-inc;";Forever Today Inc.;;A short description of the initiative by its initiators will appear here shortly.;;528;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;PO Box 305, New York, NY 10002;40.7135097;-73.9859414;;;;info@foreverandtoday.org;1;1;http://www.foreverandtoday.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";art-in-general;";Art In General;;A short description of the initiative by its initiators will appear here shortly.;;529;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;20 Jay st. Suite 210A Dumbo Brooklyne NY 11201;40.7040351;-73.9867238;;;;social@artingeneral.org;1;1;http://www.artingeneral.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";triangle-residency;";Triangle Residency;;A short description of the initiative by its initiators will appear here shortly.;;530;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;20 JAY ST. BROOKLYN, NY 11201;40.7040072;-73.986759;;;;;1;1;mail@triangleworkshop.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";issue-project-room;";Issue Project Room;;A short description of the initiative by its initiators will appear here shortly.;;531;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;22 BOERUM PL. GROUND FLOOR, BROOKLYN, NY 11201;40.6908467;-73.9897215;;;;bob@issueprojectroom.org;1;1;issueprojectroom.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";smack-mellon;";Smack Mellon;;A short description of the initiative by its initiators will appear here shortly.;;532;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;92 PLYMOUTH ST. BROOKLYN, NY 12201;40.703791;-73.989743;;;;info@smackmellon.org;1;1;smackmellon.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";clock-tower;";Clock Tower;;A short description of the initiative by its initiators will appear here shortly.;;533;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;159 Pioneer St Brooklyn, NY ;40.703733;-73.990279;;;;info@clocktower.org;1;1;http://clocktower.org/#modal;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";dta-art;";Dta Art;;A short description of the initiative by its initiators will appear here shortly.;;534;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;70 East Fourth Street New York, NY 10003;40.726337;-73.990401;;;;info@downtownart.org;1;1;http://downtownart.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";creative-time;";Creative Time;;A short description of the initiative by its initiators will appear here shortly.;;535;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;59 East 4th Street, 6th Floor, New York, NY 10003;40.7270219;-73.9908285;;;;info@creativetime.org;1;1;http://creativetime.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";dieu-donne;";Dieu Donne;;A short description of the initiative by its initiators will appear here shortly.;;536;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;315 W. 36TH ST. NEW YORK, NY 10018;40.7540351;-73.9935178;;;;kflynn@dieudonne.org;1;1;dieudonne.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";white-box;";White Box;;A short description of the initiative by its initiators will appear here shortly.;;537;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;329 BROOME ST. NEW YORK, NY 10002;40.7190546;-73.9938978;;;;info@whiteboxny.org;1;1;whiteboxny.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";grey-art-gallery;";Grey Art Gallery;;A short description of the initiative by its initiators will appear here shortly.;;538;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;100 Washington Square E, New York, NY 10003;40.7302704;-73.995686;;;;;1;1;https://greyartgallery.nyu.edu/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";residency-unlimited;";Residency Unlimited;;A short description of the initiative by its initiators will appear here shortly.;;539;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;360 COURT ST. UNIT #4, BROOKLYN, NY 11231;40.6820447;-73.9964722;;;;info@residencyunlimited.org;1;1;residencyunlimited.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";storefront-for-art-and-architecture;";Storefront For Art And Architecture;;A short description of the initiative by its initiators will appear here shortly.;;540;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;97 KENMARE ST. NEW YORK, NY 10012;40.7214782;-73.9970709;;;;info@storefrontnews.org;1;1;storefrontnews.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";drawing-center;";Drawing Center;;A short description of the initiative by its initiators will appear here shortly.;;541;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;35 Wooster Street, New York, NY, 10013;40.7224461;-74.0029573;;;;info@drawingcenter.org;1;1;http://www.drawingcenter.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";artists-space;";Artists Space;;A short description of the initiative by its initiators will appear here shortly.;;542;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;55 Walker st., New York, NY 10013;40.7187992;-74.0033685;;;;info@artistsspace.org;1;1;http://artistsspace.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";recess-activities-inc;";Recess Activities Inc.;;A short description of the initiative by its initiators will appear here shortly.;;543;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;41 GRAND ST. 1ST FLOOR, NEW YORK, NY 10013;40.7224274;-74.0042388;;;;info@recessactivities.org;1;1;recessactivities.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";white-columns;";White Columns;;A short description of the initiative by its initiators will appear here shortly.;;544;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;320 West 13th Street, New York, NY 10014;40.7388407;-74.0042485;;;;info@whitecolumns.org;1;1;https://www.whitecolumns.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";apexart;";Apexart;;A short description of the initiative by its initiators will appear here shortly.;;545;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;291 church street New York, NY 10013;40.7190242;-74.0044312;;;;info@apexart.org;1;1;https://apexart.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";here;";Here;;A short description of the initiative by its initiators will appear here shortly.;;546;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;145 Sixth Ave. New York, NT 10013;40.7251584;-74.004931;;;;info@here.org;1;1;http://www.here.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";swiss-institute;";Swiss Institute;;A short description of the initiative by its initiators will appear here shortly.;;547;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;102 Franklin Street, Front 1, New York, NY 10013;40.718582;-74.00552;;;;info@swissinstitute.net;1;1;https://www.swissinstitute.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-alternative-museum;";The Alternative Museum;;A short description of the initiative by its initiators will appear here shortly.;;548;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;No physical address;40.7127837;-74.0059413;;;;contactus@alternativemuseum.org;1;1;http://www.alternativemuseum.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";summer-forum-for-inquiry-exchange;";Summer Forum For Inquiry Exchange;;A short description of the initiative by its initiators will appear here shortly.;;549;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;NEW YORK, NY;40.7127837;-74.0059413;;;;info@summerforum.org;1;1;summerforum.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";work-space-through-the-lower-manhattan-cultural-co;";Work Space Through The Lower Manhattan Cultural Council;;A short description of the initiative by its initiators will appear here shortly.;;550;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;125 MAIDEN LN. 2ND FLOOR, NEW YORK, NY 10038;40.706602;-74.006392;;;;workspaceapp@lmcc.net;1;1;lmcc.net/program/workspace;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-kitchen;";The Kitchen;;A short description of the initiative by its initiators will appear here shortly.;;551;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;512 W. 19TH ST. NEW YORK, NY 10011;40.7454908;-74.0068073;;;;info@thekitchen.org;1;1;thekitchen.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";eye-beam;";Eye Beam;;A short description of the initiative by its initiators will appear here shortly.;;552;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;34 35th St., 5th FI, Unit 26 Brooklyn, 11232;40.657218;-74.007963;;;;info@eyebeam.org;1;1;http://eyebeam.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";camel-art-space;";Camel Art Space;;A short description of the initiative by its initiators will appear here shortly.;;553;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;722 Metropolitan Ave second flore Broklyn NY 112211;40.6552935;-74.0105104;;;;parallelartspace@gmail.com;1;1;http://camelartspace.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";kentler-international-drawing-space;";Kentler International Drawing Space;;A short description of the initiative by its initiators will appear here shortly.;;554;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;353 VAN BRUNT ST. BROOKLYN, NY 11231;40.6770305;-74.0130048;;;;info@kentlergallery.org;1;1;kentlergallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";nars-foundation;";Nars Foundation;;A short description of the initiative by its initiators will appear here shortly.;;555;;;;;ARA_Default_Banner_Thumb_Image-1;;";new-york-ny;";;;;;201 46TH ST. 4TH FLOOR, BROOKLYN, NY 11220;40.651333;-74.01434;;;;info@narsfoundation.org;1;1;narsfoundation.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";wave-farm;";Wave Farm;;A short description of the initiative by its initiators will appear here shortly.;;556;;;;;ARA_Default_Banner_Thumb_Image-1;;";acre-ny;";;;;;5662 Route 23 Acra, NY 12405;42.3110253;-74.0549002;;;;info@wavefarm.org;1;1;https://wavefarm.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";art-house-productions-gallery;";Art House Productions Gallery;;A short description of the initiative by its initiators will appear here shortly.;;557;;;;;ARA_Default_Banner_Thumb_Image-1;;";jersey-city-nj;";;;;;136 MAGNOLIA AVENUE, JERSEY CITY, NJ 07306;40.732107;-74.0606096;;;;info@arthouseproductions.org;1;1;arthouseproductions.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";aljira;";Aljira;;A short description of the initiative by its initiators will appear here shortly.;;558;;;;;ARA_Default_Banner_Thumb_Image-1;;";newark-nj;";;;;;591 BROAD ST. NEWARK, NJ 07102;40.7410444;-74.1696089;;;;info@aljira.org;1;1;aljira.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";solos-project-house;";SoloS Project House;;A short description of the initiative by its initiators will appear here shortly.;;559;;;;;ARA_Default_Banner_Thumb_Image-1;;";newark-nj;";;;;;972 BROAD STREET, NEWARK , NJ 07102;40.7299812;-74.1748586;;;;info@solosprojecthouse.com;1;1;solosprojecthouse.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";index-art-center;";Index Art Center;;A short description of the initiative by its initiators will appear here shortly.;;560;;;;;ARA_Default_Banner_Thumb_Image-1;;";newark-nj;";;;;;237 WASHINGTON STREET, NEWARK, NJ 07102;40.7369256;-74.1748969;;;;index.gallery@gmail.com;1;1;indexartcenter.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";gallery-alferro;";Gallery Alferro;;A short description of the initiative by its initiators will appear here shortly.;;561;;;;;ARA_Default_Banner_Thumb_Image-1;;";newark-nj;";;;;;73 MARKET STREET, NEWARK, NJ 07102;40.7368268;-74.1759356;;;;info@aferro.org;1;1;aferro.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";atalier-de-lile;";Atalier De Lile;;A short description of the initiative by its initiators will appear here shortly.;;562;;;;;ARA_Default_Banner_Thumb_Image-1;;";val-david;";;;;;1289, rue Jean-Baptiste-Dufresne, Val-David;46.029571;-74.205286;;;;art@atelier.qc.ca;1;1;http://atelier.qc.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";rair-recycled-artist-in-residency;";Rair Recycled Artist In Residency;;A short description of the initiative by its initiators will appear here shortly.;;563;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;7333 MINOR ST. PHILADELPHIA, PA 19136;40.0218794;-75.0271962;;;;rair.philly@gmail.com;1;1;rairphilly.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";smokey-belles-catskills-artist-retreat;";Smokey Belles Catskills Artist Retreat;;A short description of the initiative by its initiators will appear here shortly.;;564;;;;;ARA_Default_Banner_Thumb_Image-1;;";narrowsburg-ny;";;;;;NARROWSBURG, NY 12764;41.602546;-75.0581943;;;;smokeybelles@gmail.com;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";pterodactyl;";Pterodactyl;;A short description of the initiative by its initiators will appear here shortly.;;565;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;3237 AMBER ST. BOX 3, 5TH fl. NORTH, PHILADELPHIA, PA 19134;39.9926151;-75.1084719;;;;info@pterodactylphiladelphia.org;1;1;pterodactylphiladelphia.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";little-berlin;";Little Berlin;;A short description of the initiative by its initiators will appear here shortly.;;566;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;2430 CORAL ST. PHILADELPHIA, PA 19125;39.9838394;-75.1284849;;;;berlin.little@gmail.com;1;1;littleberlin.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";inliquid;";Inliquid;;A short description of the initiative by its initiators will appear here shortly.;;567;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;1400 N.AMERICAN ST.Studio 314 Philadelphia PA 19122;39.9730209;-75.1401222;;;;listings@inliquid.org;1;1;http://inliquid.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";fjord;";Fjord;;A short description of the initiative by its initiators will appear here shortly.;;568;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;2419 FRANKFORD AVE. PHILADELPHIA, PA 19125;39.9732722;-75.1404475;;;;fjord.info@gmail.com;1;1;fjordspace.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";icebox-project-space;";Icebox Project Space;;A short description of the initiative by its initiators will appear here shortly.;;569;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;1400 N. AMERICAN ST. PHILADELPHIA, PA 19122;39.9730321;-75.1404684;;;;exhibitions@cranearts.com;1;1;cranearts.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-village-of-arts-and-humanities-spaces-residenc;";The Village Of Arts And Humanities Spaces Residency;;A short description of the initiative by its initiators will appear here shortly.;;570;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;VARIOUS, PHILADELPHIA, PA;39.990897;-75.1485077;;;;lillian@villagearts.org;1;1;villagespaces.tumblr.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";pageant-soloveev;";Pageant Soloveev;;A short description of the initiative by its initiators will appear here shortly.;;571;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;607 BAINBRIDGE ST. PHILADELPHIA, PA 19147;39.9413221;-75.1527823;;;;soloveev@verizon.net;1;1;pageantsoloveev.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";marginal-utility;";Marginal Utility;;A short description of the initiative by its initiators will appear here shortly.;;572;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;319 N. 11TH ST. 2ND FLOOR, PHILADELPHIA, PA 19107;39.9583196;-75.1565372;;;;yuka@marginalutility.org;1;1;marginalutility.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";grizzly-grizzly;";Grizzly Grizzly;;A short description of the initiative by its initiators will appear here shortly.;;573;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;319 N. 11TH ST. SUITE 2D, PHILADELPHIA, PA 19107;39.9583073;-75.1565993;;;;2xgrizzly@gmail.com;1;1;grizzlygrizzly.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";napoleon;";Napoleon;;A short description of the initiative by its initiators will appear here shortly.;;574;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;319 N. 11TH ST. 2L, PHILADELPHIA, PA 19107;39.958302;-75.156601;;;;napoleon.philadelphia@gmail.com;1;1;napoleonnapoleon.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";practice-gallery;";Practice Gallery;;A short description of the initiative by its initiators will appear here shortly.;;575;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;319 N. 11TH ST. 2ND FLOOR, #2G, PHILADELPHIA, PA 19107;39.958302;-75.156601;;;;info@practicegallery.org;1;1;practicegallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";vox-populi;";Vox Populi;;A short description of the initiative by its initiators will appear here shortly.;;576;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;319 NORTH 11TH ST. 3RD FLOOR, PHILADELPHIA, PA 19107;39.958302;-75.156601;;;;vox@voxpopuligallery.org;1;1;voxpopuligallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";space-1026;";Space 1026;;A short description of the initiative by its initiators will appear here shortly.;;577;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;1026 ARCH ST. PHILADELPHIA, PA 19107;39.9535738;-75.1573768;;;;gallery@space1026.com;1;1;space1026.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";mount-airy-contemporary;";Mount Airy Contemporary;;A short description of the initiative by its initiators will appear here shortly.;;578;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;25 W. MT AIRY AVE. PHILADELPHIA, PA 19119;40.0594716;-75.191674;;;;info@mountairycontemporary.com;1;1;mountairycontemporary.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";slought-foundation;";Slought Foundation;;A short description of the initiative by its initiators will appear here shortly.;;579;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;4017 WALNUT ST. PHILADELPHIA, PA 19104;39.9543492;-75.2035036;;;;alevy@slought.org;1;1;slought.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";traction-company;";Traction Company;;A short description of the initiative by its initiators will appear here shortly.;;580;;;;;ARA_Default_Banner_Thumb_Image-1;;";philadelphia-pa;";;;;;4100 HAVERFORD AVE. PHILADELPHIA, PA 19104;39.9622582;-75.205733;;;;info@tractioncompany.com;1;1;tractioncompany.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
