"sep=;";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
";alabama-sir;";Alabama-Sir;;A short description of the initiative by its initiators will appear here shortly.;;116;;;;;ARA_Default_Banner_Thumb_Image-1;;";leipzig;";;;;;Spinnereistrasse 7, Hall 20, 1. OG 04179, Leipzig;51.3265401;12.3182239;;;;info@alabama-sir.de;1;1;http://www.alabama-sir.de/alabama-sir.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";laden-fuer-nichts;";Laden Fuer Nichts;;A short description of the initiative by its initiators will appear here shortly.;;117;;;;;ARA_Default_Banner_Thumb_Image-1;;";leipzig;";;;;;Spinnereistr. 7, Halle 18 04179 Leipzig;51.326537;12.3182245;;;;info@ladenfuernichts.de;1;1;http://www.ladenfuernichts.de/en/aktuell;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";halle-14;";Halle 14;;A short description of the initiative by its initiators will appear here shortly.;;118;;;;;ARA_Default_Banner_Thumb_Image-1;;";leipzig;";;;;;Spinnereistr. 7, 04179 Leipzig ;51.3265404;12.3190583;;;;office@halle14.org;1;1;http://www.halle14.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";d21;";D21;;A short description of the initiative by its initiators will appear here shortly.;;119;;;;;ARA_Default_Banner_Thumb_Image-1;;";leipzig;";;;;;Demmerinstrace 21 04177 Leipzig;51.3377098;12.3321482;;;;office@d21-leipzig.de;1;1;http://www.d21-leipzig.de/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";lindenow;";Lindenow;;A short description of the initiative by its initiators will appear here shortly.;;120;;;;;ARA_Default_Banner_Thumb_Image-1;;";leipzig;";;;;;Lutzner 30 st. 04177 Leipzig;51.33577;12.3357;;;;presse@lindenow.org;1;1;http://www.lindenow.org/Lindenow/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";ort-loff;";Ort Loff;;A short description of the initiative by its initiators will appear here shortly.;;121;;;;;ARA_Default_Banner_Thumb_Image-1;;";leipzig;";;;;;Ahnallee 73 D - 04177 Leipzig;51.3373756;12.3403386;;;;galerie@ortloff.org;1;1;http://www.ortloff.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";11-projects;";11 Projects;;A short description of the initiative by its initiators will appear here shortly.;;122;;;;;ARA_Default_Banner_Thumb_Image-1;;";roma;";;;;;;41.8740945;12.5183755;;;;1to1projects@gmail.com;1;1;http://1to1projects.org/indexhibit/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";galleri-rostrum;";Galleri Rostrum;;A short description of the initiative by its initiators will appear here shortly.;;123;;;;;ARA_Default_Banner_Thumb_Image-1;;";malmö;";;;;;Vastergatan 21, 211 21 Malmo;55.6062149;12.9955113;;;;info@rostum.nu;1;1;http://rostrum.nu/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";arnica;";Arnica;;A short description of the initiative by its initiators will appear here shortly.;;124;;;;;ARA_Default_Banner_Thumb_Image-1;;";kamloops;";;;;;Old Courthouse Cultural Centre, 7 Seymour st. West, Kamloops, BC;50.6751214;-120.3393787;;;;arnicaarc@gmail.com;1;1;http://www.arnicaartistruncentre.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";department-of-avant-garde-cliches;";Department Of Avant-Garde Cliches;;A short description of the initiative by its initiators will appear here shortly.;;125;;;;;ARA_Default_Banner_Thumb_Image-1;;";manila;";;;;;2289 Pasong Tamo Extension, UPRC III Building, Makati City, Metro Manila, Philippines 1231;14.5362379;121.0217734;;;;;1;1;;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";att;";At@T;;A short description of the initiative by its initiators will appear here shortly.;;126;;;;;ARA_Default_Banner_Thumb_Image-1;;";taipei;";;;;;7F, No.160, Sec. 1, Jianguo S. Rd., Daan Dist., 106 Taipei City, Taiwan;25.0355185;121.5379979;;;;etat.tw@gmail.com;1;1;http://www.etat.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";macla;";Macla;;A short description of the initiative by its initiators will appear here shortly.;;127;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-jose-ca;";;;;;510 S. FIRST ST. SAN JOSE, CA 95113;37.328342;-121.8845592;;;;info@maclaarte.org;1;1;maclaarte.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";free-oakland-utopian-projects;";Free Oakland Utopian Projects;;A short description of the initiative by its initiators will appear here shortly.;;128;;;;;ARA_Default_Banner_Thumb_Image-1;;";oakland-ca;";;;;;2809 MACARTHUR BLVD. OAKLAND, CA 94602;37.7981866;-122.2082019;;;;jocelyn@freeup.us;1;1;freeup.us;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";royal-nonesuch-gallery;";Royal Nonesuch Gallery;;A short description of the initiative by its initiators will appear here shortly.;;129;;;;;ARA_Default_Banner_Thumb_Image-1;;";oakland-ca;";;;;;4231 TELEGRAPH AVE. OAKLAND, CA 94609;37.8313658;-122.2640996;;;;royalnonesuchgallery@gmail.com;1;1;royalnonesuchgallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";creative-growth;";Creative Growth;;A short description of the initiative by its initiators will appear here shortly.;;130;;;;;ARA_Default_Banner_Thumb_Image-1;;";oakland-ca;";;;;;355 24th St. OAKLAND 94612;37.8129322;-122.2641745;;;;tom@creativegrowth.org;1;1;http://www.creativegrowth.org/category/news/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";aggregate-space-gallery;";Aggregate Space Gallery;;A short description of the initiative by its initiators will appear here shortly.;;131;;;;;ARA_Default_Banner_Thumb_Image-1;;";oakland-ca;";;;;;801 W. GRAND AVE. OAKLAND, CA 94607;37.8132678;-122.276244;;;;info@aggregatespace.com;1;1;aggregatespace.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-compund-gallery;";The Compund Gallery;;A short description of the initiative by its initiators will appear here shortly.;;132;;;;;ARA_Default_Banner_Thumb_Image-1;;";oakland-ca;";;;;;6604 SAN PABLO AVE. OAKLAND, CA 94608;37.8475657;-122.2870361;;;;director@thecompoundgallery.com;1;1;thecompoundgallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";kala-art-institute;";Kala Art Institute;;A short description of the initiative by its initiators will appear here shortly.;;133;;;;;ARA_Default_Banner_Thumb_Image-1;;";berkeley-ca;";;;;;2990 SAN PABLO AVE. BERKELEY, CA 94710;37.8531328;-122.2876739;;;;kala@kala.org;1;1;kala.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";interstitial;";Interstitial;;A short description of the initiative by its initiators will appear here shortly.;;134;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;6007 12TH AVE. S. 3RD FLOOR, SEATLE, WA 98108;47.5490255;-122.3175853;;;;kburge@interstitialtheatre.com;1;1;interstitialtheatre.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";length-width-height;";Length Width Height;;A short description of the initiative by its initiators will appear here shortly.;;135;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;6007 12TH AVE. S. SEATTLE, WA 98108;47.548885;-122.3176;;;;sharon@lengthbywidthbyheight.com;1;1;lengthbywidthbyheight.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";punch-gallery;";Punch Gallery;;A short description of the initiative by its initiators will appear here shortly.;;136;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;119 PREFONTAINE PL. S. SEATTLE, WA 98104;47.6011054;-122.3295901;;;;art@punchgallery.org;1;1;punchgallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";soil;";Soil;;A short description of the initiative by its initiators will appear here shortly.;;137;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;112 3RD AVE. S. SEATTLE, WA 98104;47.6012049;-122.3299997;;;;gallery@soilart.org;1;1;soilart.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";madart;";Madart;;A short description of the initiative by its initiators will appear here shortly.;;138;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;325 WESTLAKE N. SEATTLE, WA 98109;47.6217094;-122.3388864;;;;info@madartseattle.com;1;1;madartseattle.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";formspace-atelier;";FormSpace Atelier;;A short description of the initiative by its initiators will appear here shortly.;;139;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;98 CLAY ST. SEATTLE, WA 98121;47.6159941;-122.3516773;;;;info@formspaceatelier.com;1;1;formspaceatelier.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";artnot-terminal-gallery;";ArtNot Terminal Gallery;;A short description of the initiative by its initiators will appear here shortly.;;140;;;;;ARA_Default_Banner_Thumb_Image-1;;";seattle-wa;";;;;;2045 WESTLAKE AVE. SEATTLE, WA 98121;47.6227574;-122.3529702;;;;info@antgallery.org;1;1;antgallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";c2c-project-space;";C2C Project Space;;A short description of the initiative by its initiators will appear here shortly.;;141;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;1695 18TH ST. #413 SAN FRANCISCO, CA 94107;37.7620832;-122.3990138;;;;;1;1;c2cprojectspace.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";recology-san-francisco-artist-in-residence-program;";Recology San Francisco Artist In Residence Program;;A short description of the initiative by its initiators will appear here shortly.;;142;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;501 TUNNEL AVE. SAN FRANCISCO, CA 94134;37.7092198;-122.4011248;;;;art@recology.com;1;1;recology.com/air;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";second-story-gallery;";Second Story Gallery;;A short description of the initiative by its initiators will appear here shortly.;;143;;;;;ARA_Default_Banner_Thumb_Image-1;;";camas-wa;";;;;;624 NE 4TH AVE, CAMAS, WA 98607;45.587072;-122.402367;;;;secondstorygallery@gmail.com;1;1;secondstorygallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";intersection-for-the-arts;";Intersection For The Arts;;A short description of the initiative by its initiators will appear here shortly.;;144;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;446 VALENCIA ST. SAN FRANCISCO, CA 94103;37.7821498;-122.4065456;;;;randy@theintersection.org;1;1;theintersection.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";artreach;";Artreach;;A short description of the initiative by its initiators will appear here shortly.;;145;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;MOBILE, SAN FRANCISCO BAY AREA, CA;37.7853018;-122.4076349;;;;jill@artreachstudios.org;1;1;artreachstudios.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";galeria-de-la-raza;";Galeria De La Raza;;A short description of the initiative by its initiators will appear here shortly.;;146;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;2857 24 th st., San Francisco, 94110;37.7527956;-122.4093659;;;;info@galeriadelaraza.org;1;1;http://www.galeriadelaraza.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-luggage-store;";The Luggage Store;;A short description of the initiative by its initiators will appear here shortly.;;147;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;1007 MARKET ST. SAN FRANCISCO, CA 94103;37.781855;-122.4103666;;;;darryl@luggagestoregallery.org;1;1;luggagestoregallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";san-fransisco-camera-work;";San Fransisco Camera Work;;A short description of the initiative by its initiators will appear here shortly.;;148;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;1011 MARKET ST. 2ND FLOOR, SAN FRANCISCO, CA 94103;37.7818116;-122.4104478;;;;info@sfcamerawork.org;1;1;sfcamerawork.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";southern-exposure;";Southern Exposure;;A short description of the initiative by its initiators will appear here shortly.;;149;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;3030 20TH ST. SAN FRANCISCO, CA 94110;37.759332;-122.411458;;;;programs@soex.org;1;1;soex.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";kadist-art-foundation;";Kadist Art Foundation;;A short description of the initiative by its initiators will appear here shortly.;;150;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;3295 20TH ST. SAN FRANCISCO, CA 94110;37.7588126;-122.4146057;;;;sanfrancisco@kadist.org;1;1;kadist.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-lab;";The Lab;;A short description of the initiative by its initiators will appear here shortly.;;151;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;2948 16TH ST. SAN FRANCISCO, CA 94103;37.765289;-122.418493;;;;TheLabSF@thelab.org;1;1;thelab.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";2nd-floor-projects;";2Nd Floor Projects;;A short description of the initiative by its initiators will appear here shortly.;;152;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;3740 25TH ST. #205 SAN FRANCISCO, CA 94110;37.7504887;-122.4235831;;;;projects2ndfloor@outlook.com;1;1;projects2ndfloor.blogspot.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";park-life-gallery;";Park Life Gallery;;A short description of the initiative by its initiators will appear here shortly.;;153;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;3049 22ND ST. SAN FRANCISCO, CA 94110;37.783202;-122.4616898;;;;info@parklifestore.com;1;1;parklifestore.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";headlands-center-for-the-arts;";Headlands Center For The Arts;;A short description of the initiative by its initiators will appear here shortly.;;154;;;;;ARA_Default_Banner_Thumb_Image-1;;";san-fransisco-ca;";;;;;944 FORT BARRY, SAN FRANCISCO, CA 94965;37.829678;-122.522424;;;;info@headlands.org;1;1;headlands.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";s1;";S1;;A short description of the initiative by its initiators will appear here shortly.;;155;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;4148 NE HANCOCK ST. PORTLAND, OR 97212;45.5363914;-122.620401;;;;s1portlandinfo@gmail.com;1;1;s1portland.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";xhurch;";Xhurch;;A short description of the initiative by its initiators will appear here shortly.;;156;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;4550 NE 20TH AVE. PORTLAND. OR 97211;45.5623984;-122.6451283;;;;info@xhurch.net;1;1;xhurch.net;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";signal-fire;";Signal Fire;;A short description of the initiative by its initiators will appear here shortly.;;157;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;5205 NE 19TH AVE. PORTLAND, OR 97211;45.5604694;-122.6460242;;;;amy@signalfirearts.org;1;1;signalfirearts.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";worksound-international;";Worksound International;;A short description of the initiative by its initiators will appear here shortly.;;158;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;820 SE ALDER ST. PORTLAND, OR 97227;45.5175905;-122.6570054;;;;;1;1;worksoundinternational.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";surplus-space;";Surplus Space;;A short description of the initiative by its initiators will appear here shortly.;;159;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;3726 NE 7TH AVE. PORTLAND, OR 97212;45.5499099;-122.658335;;;;surplusspace@gmail.com;1;1;surplusspace.info;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";portland-museum-of-modern-art-pmoma;";Portland Museum Of Modern Art Pmoma;;A short description of the initiative by its initiators will appear here shortly.;;160;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;5202 N. ALBINA AVE. PORTLAND, OR 97217;45.5605287;-122.674623;;;;info@pmoma.com;1;1;portlandmuseumofmodernart.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";melanie-flood-projects;";Melanie Flood Projects;;A short description of the initiative by its initiators will appear here shortly.;;161;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;420 SW WASHINGTON ST. #301, PORTLAND, OR 97204;45.5198172;-122.6765543;;;;melaniefloodprojects@gmail.com;1;1;melaniefloodprojects.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";the-portland-pataphysical-society;";The Portland Pataphysical Society;;A short description of the initiative by its initiators will appear here shortly.;;162;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;625 NW EVERETT #104, PORTLAND, OR 97209;45.5254011;-122.6771161;;;;info@patapdx.com;1;1;patapdx.tumblr.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";blue-sky-gallery;";Blue Sky Gallery;;A short description of the initiative by its initiators will appear here shortly.;;163;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;122 NW 8TH ST. PORTLAND, OR 97209;45.5241687;-122.6782951;;;;bluesky@blueskygallery.org;1;1;blueskygallery.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
12128;12128;;A short description of the initiative by its initiators will appear here shortly.;;164;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;(Labrador) PORTLAND, OR 97231;45.5271128;-122.6844122;;;;12128boatspace@gmail.com;1;1;12128boatspace.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";disjecta;";Disjecta;;A short description of the initiative by its initiators will appear here shortly.;;165;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;8371 N. INTERSTATE AVE. PORTLAND, OR 97217;45.5833337;-122.6858389;;;;info@disjecta.org;1;1;disjecta.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";c3initiative;";C3initiative;;A short description of the initiative by its initiators will appear here shortly.;;166;;;;;ARA_Default_Banner_Thumb_Image-1;;";portland-or;";;;;;7326 N. CHICAGO AVE. PORTLAND, OR 97203;45.5914048;-122.7566229;;;;info@c3initiative.org;1;1;c3initiative.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";vivo;";Vivo;;A short description of the initiative by its initiators will appear here shortly.;;167;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;2625 Kaslo St Vancouver BC V5M3G9 CANADA;49.2610166;-123.0477876;;;;info@vivomediaarts.com;1;1;http://www.vivomediaarts.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";grunt-gallery;";Grunt Gallery;;A short description of the initiative by its initiators will appear here shortly.;;168;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;#116 - 350 East 2 Avenue, Vancouver, BC ;49.2668068;-123.097158;;;;info@grunt.ca;1;1;http://grunt.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";unit-pitt;";Unit Pitt;;A short description of the initiative by its initiators will appear here shortly.;;169;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;236 East Pender Street, Vancouver BC V6A 1T7 Canada;49.280234;-123.0987623;;;;info@helenpittgallery.org;1;1;http://www.helenpittgallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";unitpitt-projects;";UnitPitt Projects;;A short description of the initiative by its initiators will appear here shortly.;;170;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;236 East Pender Street, Vancouver BC V6A 1T7;49.280271;-123.09877;;;;;1;1;http://www.helenpittgallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";westren-front;";Westren Front;;A short description of the initiative by its initiators will appear here shortly.;;171;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;303 East 8th Ave Vancouver, BC Canada V5T 1S1;49.2636712;-123.0988488;;;;admin@front.bc.ca;1;1;http://front.bc.ca/western-front/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";221a;";221A;;A short description of the initiative by its initiators will appear here shortly.;;172;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;100-221 E Georgia St, Vancouver BC;49.2786808;-123.0988811;;;;hello@221a.ca;1;1;http://221a.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";blim;";Blim;;A short description of the initiative by its initiators will appear here shortly.;;173;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;115 Pender St. E, Vancouver, BC;49.2805263;-123.1016986;;;;info@blim.ca;1;1;http://blim.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";gam-gallery;";Gam Gallery;;A short description of the initiative by its initiators will appear here shortly.;;174;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;110 E Hastings St (at Columbia St), Vancouver, BC;49.2813802;-123.1018345;;;;thegam@live.com;1;1;http://www.gamgallery.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";gallery-gachet;";Gallery Gachet;;A short description of the initiative by its initiators will appear here shortly.;;175;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;88 East Cordova Street Vancouver, BC V6A 1K3;49.2822511;-123.1026591;;;;communications@gachet.org;1;1;http://gachet.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";galley-gachet;";Galley Gachet;;A short description of the initiative by its initiators will appear here shortly.;;176;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;88 East Cordova Street, Vancouver;49.2822511;-123.1026591;;;;contact@gachet.org;1;1;http://gachet.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";artspeak;";Artspeak;;A short description of the initiative by its initiators will appear here shortly.;;177;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;233 Carrall Street, Vancouver, BC;49.2827748;-123.1044406;;;;info@artspeak.ca;1;1;http://artspeak.ca/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";or-gallery;";Or Gallery;;A short description of the initiative by its initiators will appear here shortly.;;178;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;555 Hamilton STREET Vancouver BC CANADA V6B 2R1;49.2814944;-123.1121403;;;;or@orgallery.org;1;1;http://www.orgallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
";art-threat;";Art Threat;;A short description of the initiative by its initiators will appear here shortly.;;179;;;;;ARA_Default_Banner_Thumb_Image-1;;";vancouver;";;;;;345-71 West 2nd Ave., Vancouver;49.2679762;-123.1123211;;;;editor@artthreat.net;1;1;http://artthreat.net/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
