sep=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
post_name;post_title;post_status;post_content;post_excerpt;post_author;post_parent;post_date;comment_status;ping_status;post_image;ait-items;ait-locations;subtitle;featuredItem;headerImage;headerHeight;address;latitude;longitude;streetview;telephone;telephoneAdditional@number;email;showEmail;contactOwnerBtn;web;webLinkLabel;displayOpeningHours;openingHoursMonday;openingHoursTuesday;openingHoursWednesday;openingHoursThursday;openingHoursFriday;openingHoursSaturday;openingHoursSunday;openingHoursNote;displaySocialIcons;socialIconsOpenInNewWindow;socialIcons@icon;socialIcons@link;displayGallery;gallery@title;gallery@image;displayFeatures;features@icon;features@text;features@desc
chicago-art-department;Chicago Art Department;publish;A short description of the initiative by its initiators will appear here shortly.;;722;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1932 S. HALSTEAD #100, CHICAGO, IL 60608;41.9094236;-87.6485889;;;;Mike@chicagoartdepartment.org;1;1;chicagoartdepartment.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
three-walls;Three Walls;publish;A short description of the initiative by its initiators will appear here shortly.;;723;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;119 N. PEORIA ST. #2C, CHICAGO, IL 60607;41.8838077;-87.6494284;;;;abigail@three-walls.org;1;1;three-walls.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
co-prosperity;Co-Prosperity;publish;A short description of the initiative by its initiators will appear here shortly.;;724;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;3219-21 S. MORGAN ST. CHICAGO, IL 60608;41.835769;-87.6508597;;;;edmarlumpen@gmail.com;1;1;coprosperity.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
woman-made-gallery;Woman Made Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;725;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;685 N. MILWAUKEE AVE. CHICAGO, IL 60642;41.8941342;-87.6519747;;;;gallery@womanmade.org;1;1;womanmade.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
chicago-artists-coalition;Chicago Artists Coalition;publish;A short description of the initiative by its initiators will appear here shortly.;;726;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;217 N. CARPENTER ST. CHICAGO, IL 60607;41.8862251;-87.6531985;;;;caroline@chicagoartistscoalition.org;1;1;chicagoartistscoalition.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
uptown-arts-center;Uptown Arts Center;publish;A short description of the initiative by its initiators will appear here shortly.;;727;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;941 W. LAWRENCE AVE. CHICAGO, IL 60640;41.9689242;-87.6538873;;;;colette@uptownartscenter.org;1;1;uptownartscenter.wordpress.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
6018-north;6018 North;publish;A short description of the initiative by its initiators will appear here shortly.;;728;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;6018 NORTH KENMORE CHICAGO, IL 60660;41.991465;-87.657242;;;;tricia@6018north.org;1;1;6018north.net;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
acre-residency;Acre Residency;publish;A short description of the initiative by its initiators will appear here shortly.;;729;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1345 W 19th Street, Chicago, IL 60608;41.855814;-87.660629;;;;;1;1;http://www.acreresidency.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
roman-susan;Roman Susan;publish;A short description of the initiative by its initiators will appear here shortly.;;730;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1224 W. LOYOLA AVE. CHICAGO, IL 60626;42.0015997;-87.6622359;;;;gallery@romansusan.org;1;1;romansusan.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
roots-culture;Roots Culture;publish;A short description of the initiative by its initiators will appear here shortly.;;731;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1034 N. MILWAUKEE AVE. CHICAGO, IL 60622;41.90049;-87.6623199;;;;rootsandc@gmail.com;1;1;rootsandculturecac.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
antena;Antena;publish;A short description of the initiative by its initiators will appear here shortly.;;732;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1755 S. Laflin St., cHICgo, IL 60608;41.8579803;-87.6637656;;;;antenapilsen@gmail.com;1;1;http://www.antenapilsen.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
defibrilator;Defibrilator;publish;A short description of the initiative by its initiators will appear here shortly.;;733;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1463 W. CHICAGO AVE. CHICAGO, IL 60642;41.8959954;-87.664851;;;;joseph@DFBRL8R.org;1;1;DFBRL8R.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
iceberg;Iceberg;publish;A short description of the initiative by its initiators will appear here shortly.;;734;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;7714 N. SHERIDAN RD. CHICAGO, IL 60626;42.021633;-87.6669713;;;;info@icebergchicago.com;1;1;icebergchicago.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
slow-pony-project;Slow Pony Project;publish;A short description of the initiative by its initiators will appear here shortly.;;735;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1745 W. 18TH ST. CHICAGO, IL 60608;41.857467;-87.670387;;;;Lizmmccarthy@gmail.com;1;1;https://www.facebook.com/SlowPonyProject;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
johalla-porjects;Johalla Porjects;publish;A short description of the initiative by its initiators will appear here shortly.;;736;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1821 W. HUBBARD ST. SUITE 209, CHICAGO, IL 60622;41.889069;-87.672823;;;;info@johallaprojects.com;1;1;johallaprojects.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
experimental-sound-studio;Experimental Sound Studio;publish;A short description of the initiative by its initiators will appear here shortly.;;737;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;5925 N. RAVENSWOOD, CHICAGO, IL 60660;41.989154;-87.674242;;;;;1;1;experimentalsoundstudio.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
lvl3;Lvl3;publish;A short description of the initiative by its initiators will appear here shortly.;;738;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1542 N. MILWAUKEE AVE. 3RD FLOOR, CHICAGO, IL 60622;41.9093598;-87.6763937;;;;info@lvl3gallery.com;1;1;lvl3gallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
heaven-gallery;Heaven Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;739;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1550 N. MILWAUKEE AVE. 2ND FLOOR, CHICAGO, IL 60622;41.9095606;-87.6764355;;;;;1;1;heavengallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
fernway-gallery;Fernway Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;740;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;916 N. DAMEN AVE. CHICAGO, IL 60622;41.8982808;-87.6772687;;;;fernweygallery@gmail.com;1;1;fernwey.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
arc-gallery;Arc Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;741;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2156 N. Damaen ave., Chicago;41.9212313;-87.6780034;;;;info@arcgallery.org;1;1;http://arcgallery.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
slow;Slow;publish;A short description of the initiative by its initiators will appear here shortly.;;742;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2153 W. 21ST ST. CHICAGO, IL 60608;41.8537638;-87.6804344;;;;paul.is.slow@gmail.com;1;1;paul-is-slow.info;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
evanston-art-center;Evanston Art Center;publish;A short description of the initiative by its initiators will appear here shortly.;;743;;;;;ARA_Default_Banner_Thumb_Image-1;;evanston-il;;0;;;1717 CENTRAL ST. EVANSTON, IL 60201;42.0645006;-87.696861;;;;;1;1;evanstonartcenter.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
sector-2337;Sector 2337;publish;A short description of the initiative by its initiators will appear here shortly.;;744;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2337 N. MILWAUKEE AVE. CHICAGO, IL 60647;41.9239146;-87.6983163;;;;;1;1;sector2337.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
open-cente-for-the-arts;Open Cente For The Arts;publish;A short description of the initiative by its initiators will appear here shortly.;;745;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2214 S. SACRAMENTO AVE. CHICAGO, IL 60623;41.851317;-87.700683;;;;info@opencenterforthearts.org;1;1;opencenterforthearts.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
devening-projects;Devening Projects;publish;A short description of the initiative by its initiators will appear here shortly.;;746;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;3039 W. CARROLL AVE. CHICAGO, IL 60612;41.8873743;-87.7032197;;;;dan@deveningprojects.com;1;1;deveningprojects.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
comfort-station;Comfort Station;publish;A short description of the initiative by its initiators will appear here shortly.;;747;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2579 N. MILWAUKEE AVE. CHICAGO, IL 60647;41.9285859;-87.7063257;;;;info@comfortstationlogansquare.org;1;1;comfortstationlogansquare.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hume;Hume;publish;A short description of the initiative by its initiators will appear here shortly.;;748;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;3203 W. NORTH AVE. CHICAGO, IL 60160;41.9174976;-87.7087753;;;;hume.gallery@gmail.com;1;1;humechicago.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
65-grand;65 Grand;publish;A short description of the initiative by its initiators will appear here shortly.;;749;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;1369 W. GRAND AVE. CHICAGO, IL 60642;41.9102352;-87.7088957;;;;info@65grand.com;1;1;65grand.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
julius-caesar;Julius Caesar;publish;A short description of the initiative by its initiators will appear here shortly.;;750;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;3311 W. CARROLL AVE. CHICAGO, IL 60624;41.887349;-87.7094109;;;;contact.juliuscaesar@gmail.com;1;1;juliuscaesarchicago.net;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
studio-3325;Studio 3325;publish;A short description of the initiative by its initiators will appear here shortly.;;751;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;3325 W. WRIGHTWOOD, CHICAGO, IL 60647;41.9280366;-87.7119117;;;;amayo810@gmail.com;1;1;gracelogansquare.org/details3325;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-franklin;The Franklin;publish;A short description of the initiative by its initiators will appear here shortly.;;752;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;3522 W. FRANKLIN BLVD. CHICAGO, IL 60624;41.8905986;-87.7127109;;;;thefranklinoutdoor@gmail.com;1;1;thefranklinoutdoor.tumblr.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
hairpin-arts-center;Hairpin Arts Center;publish;A short description of the initiative by its initiators will appear here shortly.;;753;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2810 N. MILWAUKEE AVE. 2ND FLOOR, CHICAGO, IL 60618;41.9322357;-87.7128677;;;;info@hairpinartscenter.org;1;1;hairpinartscenter.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
corner;Corner;publish;A short description of the initiative by its initiators will appear here shortly.;;754;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;2912 N MILWAUKEE AVE. STOREFRONT, CHICAGO, IL 60618;41.9340118;-87.7159791;;;;studiomanager@lynnbasa.com;1;1;cornerchicago.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
rabbit-island;Rabbit Island;publish;A short description of the initiative by its initiators will appear here shortly.;;755;;;;;ARA_Default_Banner_Thumb_Image-1;;lake-superior-il;;0;;;LAKE SUPERIOR, IL;41.507564;-87.739671;;;;residency@rabbitisland.org;1;1;rabbitisland.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-suburban;The Suburban;publish;A short description of the initiative by its initiators will appear here shortly.;;756;;;;;ARA_Default_Banner_Thumb_Image-1;;oak-park-il;;0;;;125 N. HARVEY AVE. OAK PARK, IL 60302;41.8884176;-87.7817321;;;;bkmgcar@comcast.net;1;1;thesuburban.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
riverside-center;Riverside Center;publish;A short description of the initiative by its initiators will appear here shortly.;;757;;;;;ARA_Default_Banner_Thumb_Image-1;;riverside-il;;0;;;32 E. QUINCY ST. RIVERSIDE, IL 60546;41.8274076;-87.8180268;;;;rivarts@sbcglobal.net;1;1;riversideartscenter.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
feed-arts;Feed Arts;publish;A short description of the initiative by its initiators will appear here shortly.;;758;;;;;ARA_Default_Banner_Thumb_Image-1;;kankakee-il;;0;;;259 S. SCHUYLER AVE. KANKAKEE, IL 60901;41.118301;-87.8644551;;;;feedartscenter@gmail.com;1;1;feedarts.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
usable-space;Usable Space;publish;A short description of the initiative by its initiators will appear here shortly.;;759;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;1950 S. HILBERT ST. MILWAUKEE, WI 53207;43.0082921;-87.9059121;;;;keithchristo@yahoo.com;1;1;facebook.com/Usable-Space;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
greymatter;Greymatter;publish;A short description of the initiative by its initiators will appear here shortly.;;760;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;207 E. BUFFALO ST. SUITE 222, MILWAUKEE, WI 53202;43.0334411;-87.9086557;;;;info@greymattergallery.com;1;1;greymattergallery.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
art-is-for-lovers;Art Is For Lovers;publish;A short description of the initiative by its initiators will appear here shortly.;;761;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;2228 N. MARTIN LUTHER KING, JR. DR. MILWAUKEE, WI 53212;43.0598221;-87.9141424;;;;trais4lovers@gmail.com;1;1;fb.com/pages/Art-Is-For-Lovers-Gallery/128935897158390?sk=timeline&;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
comb-gallery;Comb Gallery;publish;A short description of the initiative by its initiators will appear here shortly.;;762;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;832 S. 5TH ST. MILWAUKEE, WI 53204;43.022453;-87.916431;;;;combmke@gmail.com;1;1;facebook.com/COMBMKE;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-pitch-project;The Pitch Project;publish;A short description of the initiative by its initiators will appear here shortly.;;763;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;706 S. 5TH ST. MILWAUKEE, WI 53204;43.0239727;-87.9166639;;;;info@thepitchproject.org;1;1;thepitchproject.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
walkers-point-center-for-the-arts;Walkers Point Center For The Arts;publish;A short description of the initiative by its initiators will appear here shortly.;;764;;;;;ARA_Default_Banner_Thumb_Image-1;;milwakee-wi;;0;;;839 S. 5TH ST. MILWAUKEE, WI 53204;43.022308;-87.917256;;;;;1;1;wpca-milwaukee.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
people-made-visible;People Made Visible;publish;A short description of the initiative by its initiators will appear here shortly.;;765;;;;;ARA_Default_Banner_Thumb_Image-1;;chicago-il;;0;;;108 SHERMAN ST. W. CHICAGO, IL 60185;41.88219;-88.212512;;;;info@peoplemadevisible.com;1;1;peoplemadevisible.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-coleman-center-for-arts-and-culture-cca;The Coleman Center For Arts And Culture Cca;publish;A short description of the initiative by its initiators will appear here shortly.;;766;;;;;ARA_Default_Banner_Thumb_Image-1;;york-al;;0;;;630 AVENUE A, YORK, AL 36925;32.4846634;-88.2953427;;;;colemancenter@gmail.com;1;1;colemanarts.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
a-i-r-studio;A.I.R. Studio;publish;A short description of the initiative by its initiators will appear here shortly.;;767;;;;;ARA_Default_Banner_Thumb_Image-1;;paduchah-ky;;0;;;621 MADISON ST. PADUCAH,KY 42001;37.0885569;-88.6034326;;;;alonzodavis@yahoo.com;1;1;airstudiopaducah.blogspot.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
the-poor-farm;The Poor Farm;publish;A short description of the initiative by its initiators will appear here shortly.;;768;;;;;ARA_Default_Banner_Thumb_Image-1;;manawa-wi;;0;;;E6325 COUNTY HIGHWAY BB, MANAWA, WI 54949;44.4224174;-88.9092224;;;;killam@poorfarmexperiment.org;1;1;poorfarmexperiment.org;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
demo-project;Demo Project;publish;A short description of the initiative by its initiators will appear here shortly.;;769;;;;;ARA_Default_Banner_Thumb_Image-1;;springfield-il;;0;;;732 N. 4TH ST. SPRINGFIELD, IL 62702;39.8099648;-89.6505192;;;;demoprojectspace@gmail.com;1;1;demoprojectspace.com;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
landpartie;Landpartie;publish;A short description of the initiative by its initiators will appear here shortly.;;770;;;;;ARA_Default_Banner_Thumb_Image-1;;kreuzlingen;;0;;;Bodanstrasse 7a, 8280 Kreuzlingen;47.6512835;9.1752669;;;;muellersbuero@gmx.ch;1;1;http://www.landpartie.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
careof;Careof;publish;A short description of the initiative by its initiators will appear here shortly.;;771;;;;;ARA_Default_Banner_Thumb_Image-1;;milano;;0;;;Via Procaccini 4 20154 Milano;45.4840705;9.1754551;;;;careof@careof.org;1;1;https://www.careof.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
die-schachtel;Die Schachtel;publish;A short description of the initiative by its initiators will appear here shortly.;;772;;;;;ARA_Default_Banner_Thumb_Image-1;;milano;;0;;;Via Petrella 9 20124 Milano;45.4829598;9.2112252;;;;info@die-schachtel.com;1;1;http://www.dieschachtel.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
mars;Mars;publish;A short description of the initiative by its initiators will appear here shortly.;;773;;;;;ARA_Default_Banner_Thumb_Image-1;;milano;;0;;;Via Guido Guinizelli 6 20127 Milano ;45.4894291;9.219282;;;;mars.mailto@gmail.com;1;1;http://www.marsmilano.com/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
nextex;Nextex;publish;A short description of the initiative by its initiators will appear here shortly.;;774;;;;;ARA_Default_Banner_Thumb_Image-1;;st-gellen;;0;;;Frongartenstrasse 9, 9000 St. Gallen;47.4224852;9.3737356;;;;office@visarteost.ch;1;1;http://www.nextex.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
neinundaber;Neinundaber;publish;A short description of the initiative by its initiators will appear here shortly.;;775;;;;;ARA_Default_Banner_Thumb_Image-1;;st-gellen;;0;;;Lammlisbrunnestrasse 41/2 , 9000 St. Gallen Switzerland;47.4254388;9.3816311;;;;briefkasten@neinundaber.ch;1;1;http://www.neinundaber.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
tokonoma;Tokonoma;publish;A short description of the initiative by its initiators will appear here shortly.;;776;;;;;ARA_Default_Banner_Thumb_Image-1;;kassel;;0;;;Frankfurterstr. 58, 34121 Kassel;51.30701;9.48688;;;;INFO@SUPERTOKONOMA.DE;1;1;http://www.supertokonoma.de/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
zorten;Zorten.;publish;A short description of the initiative by its initiators will appear here shortly.;;777;;;;;ARA_Default_Banner_Thumb_Image-1;;vaz-obervaz;;0;;;Z(orten), Voa Stretscha 2, 7082 Vaz/Obervaz;46.7014521;9.5455381;;;;zorten@gmx.ch;1;1;http://www.zorten.ch/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
jan-christensen;Jan Christensen;publish;A short description of the initiative by its initiators will appear here shortly.;;778;;;;;ARA_Default_Banner_Thumb_Image-1;;skien;;0;;;;59.1521797;9.7026678;;;;leif_m_tangen@yahoo.no;1;1;http://janchristensen.org/;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
friseur-institut;Friseur Institut;publish;A short description of the initiative by its initiators will appear here shortly.;;779;;;;;ARA_Default_Banner_Thumb_Image-1;;hamburg;;0;;;Arnoldstrasse 26-30, 22765 Hamburg;53.5494516;9.9282722;;;;info@frise.de;1;1;http://www.frise.de/cms/3-1-News.html;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
skam;Skam;publish;A short description of the initiative by its initiators will appear here shortly.;;780;;;;;ARA_Default_Banner_Thumb_Image-1;;hamburg;;0;;;Eimsbütteler Marktplatz 36, 20257 Hamburg;53.57298;9.94353;;;;info@skam.org;1;1;http://www.skam.org/skam_db/index.php;;1;Coming Soon;;;;;;;;;;;;1;;;;;;
